Sale_Price,Make,model,year,title_status,mileage,color,lot,state,country,condition,Make,MakeID,Manufacturer,ManufacturerId,Model,ModelID,ModelYear,Series,Series2,Trim,Trim2,ABS,ActiveSafetySysNote,AdaptiveCruiseControl,AdaptiveDrivingBeam,AdaptiveHeadlights,AdditionalErrorText,AirBagLocCurtain,AirBagLocFront,AirBagLocKnee,AirBagLocSeatCushion,AirBagLocSide,AutoReverseSystem,AutomaticPedestrianAlertingSound,AxleConfiguration,Axles,BasePrice,BatteryA,BatteryA_to,BatteryCells,BatteryInfo,BatteryKWh,BatteryKWh_to,BatteryModules,BatteryPacks,BatteryType,BatteryV,BatteryV_to,BedLengthIN,BedType,BlindSpotIntervention,BlindSpotMon,BodyCabType,BodyClass,BrakeSystemDesc,BrakeSystemType,BusFloorConfigType,BusLength,BusType,CAN_AACN,CIB,CashForClunkers,ChargerLevel,ChargerPowerKW,CoolingType,CurbWeightLB,CustomMotorcycleType,DaytimeRunningLight,DestinationMarket,DisplacementCC,DisplacementCI,DisplacementL,Doors,DriveType,DriverAssist,DynamicBrakeSupport,EDR,ESC,EVDriveUnit,ElectrificationLevel,EngineConfiguration,EngineCycles,EngineCylinders,EngineHP,EngineHP_to,EngineKW,EngineManufacturer,EngineModel,EntertainmentSystem,ErrorCode,ErrorText,ForwardCollisionWarning,FuelInjectionType,FuelTypePrimary,FuelTypeSecondary,GCWR,GCWR_to,GVWR,GVWR_to,KeylessIgnition,LaneCenteringAssistance,LaneDepartureWarning,LaneKeepSystem,LowerBeamHeadlampLightSource,MotorcycleChassisType,MotorcycleSuspensionType,NCSABodyType,NCSAMake,NCSAMapExcApprovedBy,NCSAMapExcApprovedOn,NCSAMappingException,NCSAModel,NCSANote,Note,OtherBusInfo,OtherEngineInfo,OtherMotorcycleInfo,OtherRestraintSystemInfo,OtherTrailerInfo,ParkAssist,PedestrianAutomaticEmergencyBraking,PlantCity,PlantCompanyName,PlantCountry,PlantState,PossibleValues,Pretensioner,RearAutomaticEmergencyBraking,RearCrossTrafficAlert,RearVisibilitySystem,SAEAutomationLevel,SAEAutomationLevel_to,SeatBeltsAll,SeatRows,Seats,SemiautomaticHeadlampBeamSwitching,SteeringLocation,TPMS,TopSpeedMPH,TrackWidth,TractionControl,TrailerBodyType,TrailerLength,TrailerType,TransmissionSpeeds,TransmissionStyle,Turbo,VIN,ValveTrainDesign,VehicleType,WheelBaseLong,WheelBaseShort,WheelBaseType,WheelSizeFront,WheelSizeRear,Wheels,Windows
10600,nissan,sentra,2018,clean vehicle,39208,black,167615915,minnesota, usa,14 hours left,NISSAN,478,"NISSAN MEXICANA, S.A. DE C.V.",999,Sentra,1907,2018,,,,,Standard,"Rear Cross Traffic Alert: Optional for SR trim, Standard for SL trim; Traction Control: Standard for Dynamic Brake Support; Blind Sport Detection: Optional for SR trim, Standard for SL trim; Crash Imminent Braking: Optional for S trim, Standard for SV, SR and SL trims; Adaptive Cruise Control: Optional for SR and SL trims",,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,16685,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1800,109.8427394,1.8,4,4x2,,,,Standard,,,In-Line,,4,130,,96.941,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,Standard,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,AGUASCALIENTES,"Nissan Mexicana, S.A. de C.V.",MEXICO,AGUASCALIENTES,,,,,Standard,,,Manual,2,5,,Left-Hand Drive (LHD),Direct,118,,,Not Applicable,,Not Applicable,,,,3n1ab7ap6jl660439,,PASSENGER CAR,,106.3,,,,4,
10100,nissan,sentra,2018,clean vehicle,45080,black,167615916,minnesota, usa,14 hours left,NISSAN,478,"NISSAN MEXICANA, S.A. DE C.V.",999,Sentra,1907,2018,,,,,Standard,"Rear Cross Traffic Alert: Optional for SR trim, Standard for SL trim; Traction Control: Standard for Dynamic Brake Support; Blind Sport Detection: Optional for SR trim, Standard for SL trim; Crash Imminent Braking: Optional for S trim, Standard for SV, SR and SL trims; Adaptive Cruise Control: Optional for SR and SL trims",,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,16685,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1800,109.8427394,1.8,4,4x2,,,,Standard,,,In-Line,,4,130,,96.941,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,Standard,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,AGUASCALIENTES,"Nissan Mexicana, S.A. de C.V.",MEXICO,AGUASCALIENTES,,,,,Standard,,,Manual,2,5,,Left-Hand Drive (LHD),Direct,118,,,Not Applicable,,Not Applicable,,,,3n1ab7ap1jy239344,,PASSENGER CAR,,106.3,,,,4,
13300,nissan,sport,2018,clean vehicle,39247,gray,167615917,minnesota, usa,14 hours left,NISSAN,478,"NISSAN MOTOR COMPANY, LTD",996,Rogue Sport,17214,2018,,,,,Standard,"Hill Start Assist; Intelligent Around View Monitor: Optional for S trim, Standard for SV and SL trims; Rear Cross Traffic Alert: Standard; Lane Keep System, PAEB, Adaptive Driving Beam: Optional for SL trim; Adaptive Cruise Control: Optional for S and SV trims, Standard for SL trim; Keyless Entry: Standard for SV and SL trims",,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,21640,,,,,,,,,,,,,Not Applicable,,Standard,Not Applicable,Hatchback/Liftback/Notchback,,,Not Applicable,,Not Applicable,,Standard,,,,,,Not Applicable,Standard,,2000,122.0474882,2,4,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,,,,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,"KYUSHU PLANT, MIYAKO-GUN ","Nissan Motor Kyushu Co., Ltd.",JAPAN,FUKUOKA,,,,,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,112,,Standard,Not Applicable,,Not Applicable,,,,jn1bj1cr7jw262489,,PASSENGER CAR,,104.2,,,,4,
10100,nissan,sentra,2018,clean vehicle,46382,white,167615920,minnesota, usa,14 hours left,NISSAN,478,"NISSAN MEXICANA, S.A. DE C.V.",999,Sentra,1907,2018,,,,,Standard,"Rear Cross Traffic Alert: Optional for SR trim, Standard for SL trim; Traction Control: Standard for Dynamic Brake Support; Blind Sport Detection: Optional for SR trim, Standard for SL trim; Crash Imminent Braking: Optional for S trim, Standard for SV, SR and SL trims; Adaptive Cruise Control: Optional for SR and SL trims",,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,16685,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1800,109.8427394,1.8,4,4x2,,,,Standard,,,In-Line,,4,130,,96.941,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,Standard,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,AGUASCALIENTES,"Nissan Mexicana, S.A. de C.V.",MEXICO,AGUASCALIENTES,,,,,Standard,,,Manual,2,5,,Left-Hand Drive (LHD),Direct,118,,,Not Applicable,,Not Applicable,,,,3n1ab7ap7jy308330,,PASSENGER CAR,,106.3,,,,4,
10300,nissan,sentra,2018,clean vehicle,39893,black,167615921,minnesota, usa,14 hours left,NISSAN,478,"NISSAN MEXICANA, S.A. DE C.V.",999,Sentra,1907,2018,,,,,Standard,"Rear Cross Traffic Alert: Optional for SR trim, Standard for SL trim; Traction Control: Standard for Dynamic Brake Support; Blind Sport Detection: Optional for SR trim, Standard for SL trim; Crash Imminent Braking: Optional for S trim, Standard for SV, SR and SL trims; Adaptive Cruise Control: Optional for SR and SL trims",,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,16685,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1800,109.8427394,1.8,4,4x2,,,,Standard,,,In-Line,,4,130,,96.941,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,Standard,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,AGUASCALIENTES,"Nissan Mexicana, S.A. de C.V.",MEXICO,AGUASCALIENTES,,,,,Standard,,,Manual,2,5,,Left-Hand Drive (LHD),Direct,118,,,Not Applicable,,Not Applicable,,,,3n1ab7ap4jy297769,,PASSENGER CAR,,106.3,,,,4,
10300,nissan,sentra,2018,clean vehicle,41203,gray,167615924,minnesota, usa,14 hours left,NISSAN,478,"NISSAN MEXICANA, S.A. DE C.V.",999,Sentra,1907,2018,,,,,Standard,"Rear Cross Traffic Alert: Optional for SR trim, Standard for SL trim; Traction Control: Standard for Dynamic Brake Support; Blind Sport Detection: Optional for SR trim, Standard for SL trim; Crash Imminent Braking: Optional for S trim, Standard for SV, SR and SL trims; Adaptive Cruise Control: Optional for SR and SL trims",,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,16685,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1800,109.8427394,1.8,4,4x2,,,,Standard,,,In-Line,,4,130,,96.941,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,Standard,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,AGUASCALIENTES,"Nissan Mexicana, S.A. de C.V.",MEXICO,AGUASCALIENTES,,,,,Standard,,,Manual,2,5,,Left-Hand Drive (LHD),Direct,118,,,Not Applicable,,Not Applicable,,,,3n1ab7ap7jy307016,,PASSENGER CAR,,106.3,,,,4,
10300,nissan,sentra,2018,clean vehicle,40648,blue,167615929,minnesota, usa,14 hours left,NISSAN,478,"NISSAN MEXICANA, S.A. DE C.V.",999,Sentra,1907,2018,,,,,Standard,"Rear Cross Traffic Alert: Optional for SR trim, Standard for SL trim; Traction Control: Standard for Dynamic Brake Support; Blind Sport Detection: Optional for SR trim, Standard for SL trim; Crash Imminent Braking: Optional for S trim, Standard for SV, SR and SL trims; Adaptive Cruise Control: Optional for SR and SL trims",,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,16685,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1800,109.8427394,1.8,4,4x2,,,,Standard,,,In-Line,,4,130,,96.941,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,Standard,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,AGUASCALIENTES,"Nissan Mexicana, S.A. de C.V.",MEXICO,AGUASCALIENTES,,,,,Standard,,,Manual,2,5,,Left-Hand Drive (LHD),Direct,118,,,Not Applicable,,Not Applicable,,,,3n1ab7ap1jy308971,,PASSENGER CAR,,106.3,,,,4,
24000,nissan,murano,2018,clean vehicle,31551,gray,167615931,minnesota, usa,14 hours left,NISSAN,478,"NISSAN NORTH AMERICA, INC",997,Murano,1914,2018,,Wagon body style,,,Standard,"Hill Start Assist; Intelligent Around View Monitor and Intelligent Driver Alertness: Optional for S and SV trims, Standard for SL and Platinum trims; Rear Cross Traffic Alert: Standard for SL and Platinum trims; Traction Control: Standard for S trim; Adaptive Cruise Control: Standard for SL and Platinum trims",,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,31000,,,,,,,,,,,,,,,Standard,,Crossover Utility Vehicle (CUV),,,Not Applicable,,Not Applicable,,Standard,,,,,,Not Applicable,Standard,,3500,213.5831043,3.5,4,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,,,,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,Standard,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,CANTON,Nissan North America Inc.,UNITED STATES (USA),MISSISSIPPI,,,,,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,120,,,Not Applicable,,Not Applicable,,,,5n1az2mhxjn157718,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,111.2,,,,4,
10400,nissan,sentra,2018,clean vehicle,38761,gray,167615932,minnesota, usa,14 hours left,NISSAN,478,"NISSAN MEXICANA, S.A. DE C.V.",999,Sentra,1907,2018,,,,,Standard,"Rear Cross Traffic Alert: Optional for SR trim, Standard for SL trim; Traction Control: Standard for Dynamic Brake Support; Blind Sport Detection: Optional for SR trim, Standard for SL trim; Crash Imminent Braking: Optional for S trim, Standard for SV, SR and SL trims; Adaptive Cruise Control: Optional for SR and SL trims",,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,16685,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1800,109.8427394,1.8,4,4x2,,,,Standard,,,In-Line,,4,130,,96.941,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,Standard,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,AGUASCALIENTES,"Nissan Mexicana, S.A. de C.V.",MEXICO,AGUASCALIENTES,,,,,Standard,,,Manual,2,5,,Left-Hand Drive (LHD),Direct,118,,,Not Applicable,,Not Applicable,,,,3n1ab7ap0jy322490,,PASSENGER CAR,,106.3,,,,4,
10200,nissan,sentra,2018,clean vehicle,42838,gray,167615934,minnesota, usa,14 hours left,NISSAN,478,"NISSAN MEXICANA, S.A. DE C.V.",999,Sentra,1907,2018,,,,,Standard,"Rear Cross Traffic Alert: Optional for SR trim, Standard for SL trim; Traction Control: Standard for Dynamic Brake Support; Blind Sport Detection: Optional for SR trim, Standard for SL trim; Crash Imminent Braking: Optional for S trim, Standard for SV, SR and SL trims; Adaptive Cruise Control: Optional for SR and SL trims",,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,16685,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1800,109.8427394,1.8,4,4x2,,,,Standard,,,In-Line,,4,130,,96.941,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,Standard,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,AGUASCALIENTES,"Nissan Mexicana, S.A. de C.V.",MEXICO,AGUASCALIENTES,,,,,Standard,,,Manual,2,5,,Left-Hand Drive (LHD),Direct,118,,,Not Applicable,,Not Applicable,,,,3n1ab7ap3jy324878,,PASSENGER CAR,,106.3,,,,4,
9500,nissan,versa,2018,clean vehicle,41557,blue,167615935,minnesota, usa,14 hours left,NISSAN,478,"NISSAN MEXICANA, S.A. DE C.V.",999,Versa,1894,2018,,,,,Standard,Multi-View Camera System and Rear Cross Traffic Alert: Standard for SV SE trim; Rear Park Assist Sensors: Optional,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,13005,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1600,97.63799055,1.6,4,4x2,,Standard,,Standard,,,In-Line,,4,109,,81.2813,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,AGUASCALIENTES,"Nissan Mexicana, S.A. de C.V.",MEXICO,AGUASCALIENTES,,,,,Standard,,,Manual,2,5,,Left-Hand Drive (LHD),Direct,110,,Standard,Not Applicable,,Not Applicable,,,,3n1cn7ap6jl823820,,PASSENGER CAR,,102.4,,15,15,4,
10500,nissan,sentra,2018,clean vehicle,41136,black,167615936,minnesota, usa,14 hours left,NISSAN,478,"NISSAN MEXICANA, S.A. DE C.V.",999,Sentra,1907,2018,,,,,Standard,"Rear Cross Traffic Alert: Optional for SR trim, Standard for SL trim; Traction Control: Standard for Dynamic Brake Support; Blind Sport Detection: Optional for SR trim, Standard for SL trim; Crash Imminent Braking: Optional for S trim, Standard for SV, SR and SL trims; Adaptive Cruise Control: Optional for SR and SL trims",,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,16685,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1800,109.8427394,1.8,4,4x2,,,,Standard,,,In-Line,,4,130,,96.941,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,Standard,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,AGUASCALIENTES,"Nissan Mexicana, S.A. de C.V.",MEXICO,AGUASCALIENTES,,,,,Standard,,,Manual,2,5,,Left-Hand Drive (LHD),Direct,118,,,Not Applicable,,Not Applicable,,,,3n1ab7ap9jl662721,,PASSENGER CAR,,106.3,,,,4,
10500,nissan,sentra,2018,clean vehicle,41141,silver,167615937,minnesota, usa,14 hours left,NISSAN,478,"NISSAN MEXICANA, S.A. DE C.V.",999,Sentra,1907,2018,,,,,Standard,"Rear Cross Traffic Alert: Optional for SR trim, Standard for SL trim; Traction Control: Standard for Dynamic Brake Support; Blind Sport Detection: Optional for SR trim, Standard for SL trim; Crash Imminent Braking: Optional for S trim, Standard for SV, SR and SL trims; Adaptive Cruise Control: Optional for SR and SL trims",,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,16685,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1800,109.8427394,1.8,4,4x2,,,,Standard,,,In-Line,,4,130,,96.941,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,Standard,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,AGUASCALIENTES,"Nissan Mexicana, S.A. de C.V.",MEXICO,AGUASCALIENTES,,,,,Standard,,,Manual,2,5,,Left-Hand Drive (LHD),Direct,118,,,Not Applicable,,Not Applicable,,,,3n1ab7apxjl642008,,PASSENGER CAR,,106.3,,,,4,
9300,nissan,versa,2018,clean vehicle,52260,black,167615938,minnesota, usa,14 hours left,NISSAN,478,"NISSAN MEXICANA, S.A. DE C.V.",999,Versa,1894,2018,,,,,Standard,Multi-View Camera System and Rear Cross Traffic Alert: Standard for SV SE trim; Rear Park Assist Sensors: Optional,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,13005,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1600,97.63799055,1.6,4,4x2,,Standard,,Standard,,,In-Line,,4,109,,81.2813,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,AGUASCALIENTES,"Nissan Mexicana, S.A. de C.V.",MEXICO,AGUASCALIENTES,,,,,Standard,,,Manual,2,5,,Left-Hand Drive (LHD),Direct,110,,Standard,Not Applicable,,Not Applicable,,,,3n1cn7ap6jl882723,,PASSENGER CAR,,102.4,,15,15,4,
20400,nissan,pathfinder,2018,clean vehicle,24143,silver,167755645,south carolina, usa,21 hours left,NISSAN,478,"NISSAN NORTH AMERICA, INC",997,Pathfinder,1911,2018,,Wagon body style,,,Standard,"Intelligent Around View Monitor: Standard for SL and Platinum trims; Rear Sonar System: Standard for SV, SL and Platinum trims; Rear Cross Traffic Alert: Optional for SV trim, Standard for SL and Platinum trims; Blind Spot Detection and Adaptive Cruise Control: Optional for SV trim, Standard for SL and Platinum trims",,,,,1st and 2nd and 3rd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,31040,,,,,,,,,,,,,,,,,Crossover Utility Vehicle (CUV),,,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,3500,213.5831043,3.5,4,4x2,,Standard,,Standard,,,V-Shaped,,6,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,Standard,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts; 3rd row outboard 3-point manual belts,,,,SMYRNA ,Nissan North America Inc.,UNITED STATES (USA),TENNESSEE,,,,,Standard,,,Manual,3,7,Standard,Left-Hand Drive (LHD),Direct,120,,Standard,Not Applicable,,Not Applicable,,,,5n1dr2mn2jc625942,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,114.2,,,,4,
14200,nissan,rogue,2018,clean vehicle,37830,black,167760120,ohio, usa,21 hours left,NISSAN,478,"RENAULT SAMSUNG MOTORS CO., LTD",1000,Rogue,1913,2018,,Wagon body style,,,Standard,"Hill Start Assist; Intelligent Around View Monitor: Optional; Rear Cross Traffic Alert: Standard; Parking Assist: Optional for SL Platinum trim; Lane Keep System, Lane Departure Warning, PAEB and Adaptive Driving Beam: Standard for SL Platinum trim;  Adaptive Cruise Control: Optional for SV trim, Standard for SL Platinum trim; Keyless Ignition: Standard for SV and SL Platinum trims",,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,24800,,,,,,,,,,,,,,,Standard,,Crossover Utility Vehicle (CUV),,,Not Applicable,,Not Applicable,,Standard,,,,,,Not Applicable,Standard,,2500,152.5593602,2.5,4,4x2,,Standard,,Standard,,,,,4,170,,126.769,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,BUSAN,Renault Samsung Motor Plant,SOUTH KOREA,,,,,,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,118,,Standard,Not Applicable,,Not Applicable,,,,knmat2mt9jp601489,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,106.5,,,,4,
22000,nissan,frontier,2018,clean vehicle,13875,white,167760125,ohio, usa,21 hours left,NISSAN,478,"NISSAN NORTH AMERICA, INC",997,Frontier,1919,2018,,,,,Standard,,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Crew/ Super Crew/ Crew Max,Pickup,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,," 4-Wheel ABS, Model Change Number Code",,,,2nd row outboard and center 3-point manual belts,,,,CANTON,Nissan North America Inc.,UNITED STATES (USA),MISSISSIPPI,,,,,,,,Manual,,,,,,,,,Not Applicable,,Not Applicable,,,,1n6dd0ev1jn706650,,TRUCK ,,,,,,,
16200,nissan,frontier,2018,clean vehicle,6024,silver,167760126,ohio, usa,21 hours left,NISSAN,478,"NISSAN NORTH AMERICA, INC",997,Frontier,1919,2018,,,,,Standard,Rear Sonar System: Optional for SV KC 4x2 trim,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,18990,,,,,,,,,,,,,,,,Extra/Super/ Quad/Double/King/Extended,Pickup,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2500,152.5593602,2.5,,4x2,,Standard,,Standard,,,,,,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,"Model Change Number Code, 4-Wheel ABS",,,,2nd row outboard 3-point manual belts,,,,CANTON,Nissan North America Inc.,UNITED STATES (USA),MISSISSIPPI,,,,,Standard,,,Manual,2,4,,Left-Hand Drive (LHD),Direct,113,,Standard,Not Applicable,,Not Applicable,,,,1n6bd0ct2jn715379,,TRUCK ,,125.9,,,,4,
16000,nissan,sport,2018,clean vehicle,30409,black,167760153,ohio, usa,21 hours left,NISSAN,478,"NISSAN MOTOR COMPANY, LTD",996,Rogue Sport,17214,2018,,,,,Standard,"Hill Start Assist; Intelligent Around View Monitor: Optional for S trim, Standard for SV and SL trims; Rear Cross Traffic Alert: Standard; Lane Keep System, PAEB, Adaptive Driving Beam: Optional for SL trim; Adaptive Cruise Control: Optional for S and SV trims, Standard for SL trim; Keyless Entry: Standard for SV and SL trims",,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),Standard,,,2,21640,,,,,,,,,,,,,Not Applicable,,Standard,Not Applicable,Hatchback/Liftback/Notchback,,,Not Applicable,,Not Applicable,,Standard,,,,,,Not Applicable,Standard,,2000,122.0474882,2,4,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,,,,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,"KYUSHU PLANT, MIYAKO-GUN ","Nissan Motor Kyushu Co., Ltd.",JAPAN,FUKUOKA,,,,,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,112,,Standard,Not Applicable,,Not Applicable,,,,jn1bj1cr2jw289275,,PASSENGER CAR,,104.2,,,,4,
